_configuration,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,_highlights,_notes,discriminator
<cfbd.configuration.Configuration object at 0x00000231BF4380A0>,322510328,2012,2,regular,2012-09-08T00:00:00.000Z,,False,False,25513,3905,Romney Stadium,328,Utah State,Western Athletic,27,"[13, 0, 0, 7, 7]",0.8631472731317346,254,Utah,Pac-12,20,"[0, 3, 10, 7, 0]",0.13685272686826544,6.67705443024439,,,
<cfbd.configuration.Configuration object at 0x00000231BF4386A0>,322520194,2012,2,regular,2012-09-08T16:00:00.000Z,,False,False,104745,3861,Ohio Stadium,194,Ohio State,Big Ten,31,"[7, 10, 14, 0]",0.8249889869384643,2116,UCF,Conference USA,16,"[3, 7, 6, 0]",0.17501101306153566,3.72138757689933,,,
<cfbd.configuration.Configuration object at 0x00000231BF438CA0>,322520258,2012,2,regular,2012-09-08T16:00:00.000Z,,False,False,56087,3923,Scott Stadium,258,Virginia,ACC,17,"[0, 3, 7, 7]",0.6544994848351201,213,Penn State,Big Ten,16,"[7, 0, 0, 9]",0.3455005151648799,7.45434987562944,,,
<cfbd.configuration.Configuration object at 0x00000231BF43E2E0>,322522306,2012,2,regular,2012-09-08T16:00:00.000Z,,False,False,48843,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,52,"[14, 10, 7, 21]",0.6193583628854205,2390,Miami,ACC,13,"[3, 3, 0, 7]",0.38064163711457955,1.34680651721621,,,
<cfbd.configuration.Configuration object at 0x00000231BF43E8E0>,322520135,2012,2,regular,2012-09-08T16:00:00.000Z,,False,False,47022,3953,TCF Bank Stadium,135,Minnesota,Big Ten,44,"[16, 14, 7, 7]",0.8959540525644756,160,New Hampshire,,7,"[7, 0, 0, 0]",0.10404594743552442,1.86021216978924,,,
<cfbd.configuration.Configuration object at 0x00000231BF43EF10>,322520218,2012,2,regular,2012-09-08T16:00:00.000Z,,False,False,23322,3806,Lincoln Financial Field,218,Temple,Big East,27,"[3, 0, 14, 10]",0.2914058453181409,120,Maryland,ACC,36,"[3, 23, 3, 7]",0.708594154681859,5.4060521463556,,,
<cfbd.configuration.Configuration object at 0x00000231BF443550>,322520202,2012,2,regular,2012-09-08T16:00:00.000Z,,False,True,17880,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,Conference USA,45,"[14, 21, 0, 10]",0.9998602154775734,2655,Tulane,Conference USA,10,"[3, 0, 0, 7]",0.00013978452242657813,2.26925676750793,,,
<cfbd.configuration.Configuration object at 0x00000231BF443B50>,322520041,2012,2,regular,2012-09-08T16:00:00.000Z,,False,False,34202,3892,Rentschler Field,41,Connecticut,Big East,7,"[0, 0, 0, 7]",0.24082678150309048,152,NC State,ACC,10,"[0, 3, 7, 0]",0.7591732184969096,6.47079572463831,,,
<cfbd.configuration.Configuration object at 0x00000231BF449190>,322520344,2012,2,regular,2012-09-08T16:00:00.000Z,,False,True,56111,3693,Davis Wade Stadium,344,Mississippi State,SEC,28,"[0, 7, 14, 7]",0.42666753741024244,2,Auburn,SEC,10,"[0, 3, 7, 0]",0.5733324625897576,4.58376894325174,,,
<cfbd.configuration.Configuration object at 0x00000231BF449790>,322522579,2012,2,regular,2012-09-08T16:21:00.000Z,,False,False,77006,3994,Williams-Brice Stadium,2579,South Carolina,SEC,48,"[14, 7, 14, 13]",0.9561350071087571,151,East Carolina,Conference USA,10,"[0, 0, 3, 7]",0.043864992891242904,1.41250367204329,,,
<cfbd.configuration.Configuration object at 0x00000231BF449D90>,322520228,2012,2,regular,2012-09-08T16:30:00.000Z,,False,False,78000,3836,Memorial Stadium,228,Clemson,ACC,52,"[13, 32, 0, 7]",0.9516747234679612,2050,Ball State,Mid-American,27,"[7, 3, 10, 7]",0.048325276532038774,1.70058038741433,,,
<cfbd.configuration.Configuration object at 0x00000231BF44E3D0>,322520103,2012,2,regular,2012-09-08T17:00:00.000Z,,False,False,30685,3615,Alumni Stadium,103,Boston College,ACC,34,"[0, 17, 17, 0]",0.997755129372902,311,Maine,,3,"[3, 0, 0, 0]",0.0022448706270979946,4.22442860707104,,,
<cfbd.configuration.Configuration object at 0x00000231BF44E9D0>,322522199,2012,2,regular,2012-09-08T17:00:00.000Z,,False,False,7654,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,14,"[0, 14, 0, 0]",0.39524740643654455,2287,Illinois State,,31,"[10, 0, 14, 7]",0.6047525935634555,5.39898057153823,,,
<cfbd.configuration.Configuration object at 0x00000231BF44EFD0>,322520193,2012,2,regular,2012-09-08T17:00:00.000Z,,False,False,17725,3996,Yager Stadium,193,Miami (OH),Mid-American,30,"[7, 7, 10, 6]",0.5213431507595916,79,Southern Illinois,,14,"[7, 0, 0, 7]",0.4786568492404084,3.42650451611851,,,
<cfbd.configuration.Configuration object at 0x00000231BF455610>,322520259,2012,2,regular,2012-09-08T17:30:00.000Z,,False,False,65632,3799,Lane Stadium,259,Virginia Tech,ACC,42,"[7, 14, 14, 7]",0.9968644924134155,2046,Austin Peay,,7,"[0, 0, 7, 0]",0.0031355075865845405,2.76481200674883,,,
<cfbd.configuration.Configuration object at 0x00000231BF455C10>,322522636,2012,2,regular,2012-09-08T18:00:00.000Z,,False,False,30416,3604,Alamodome,2636,UT San Antonio,Western Athletic,27,"[10, 14, 3, 0]",0.9825229747805307,2837,Texas A&M-Commerce,,16,"[0, 3, 6, 7]",0.017477025219469255,2.43340827815518,,,
<cfbd.configuration.Configuration object at 0x00000231BF45A250>,322520252,2012,2,regular,2012-09-08T19:00:00.000Z,,False,False,60314,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,45,"[7, 14, 10, 14]",0.9642882205097576,2692,Weber State,,13,"[0, 0, 6, 7]",0.0357117794902424,3.54706262571588,,,
<cfbd.configuration.Configuration object at 0x00000231BF45A850>,322520265,2012,2,regular,2012-09-08T19:00:00.000Z,,False,False,33598,3820,Martin Stadium,265,Washington State,Pac-12,24,"[14, 10, 0, 0]",0.5846844104873941,331,Eastern Washington,,20,"[7, 7, 0, 6]",0.41531558951260594,4.85275431309667,,,
<cfbd.configuration.Configuration object at 0x00000231BF45AE50>,322520038,2012,2,regular,2012-09-08T19:00:00.000Z,,False,False,46843,3726,Folsom Field,38,Colorado,Pac-12,28,"[14, 7, 7, 0]",0.4058170340073996,16,Sacramento State,,30,"[7, 17, 0, 6]",0.5941829659926003,5.49661463791817,,,
<cfbd.configuration.Configuration object at 0x00000231BF45F490>,322520025,2012,2,regular,2012-09-08T19:00:00.000Z,,False,False,57745,3831,California Memorial Stadium,25,California,Pac-12,50,"[0, 20, 0, 30]",0.9584836609581369,253,Southern Utah,,31,"[3, 7, 7, 14]",0.04151633904186314,6.17696500151382,,,
<cfbd.configuration.Configuration object at 0x00000231BF45FA90>,322520183,2012,2,regular,2012-09-08T19:30:00.000Z,,True,False,39507,,,183,Syracuse,Big East,29,"[0, 3, 13, 13]",0.7581897588208919,30,USC,Pac-12,42,"[0, 14, 7, 21]",0.2418102411791081,6.11686406836732,,,
<cfbd.configuration.Configuration object at 0x00000231BF4670D0>,322522305,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,44683,3833,Memorial Stadium,2305,Kansas,Big 12,24,"[10, 7, 7, 0]",0.4058031299009882,242,Rice,Conference USA,25,"[3, 10, 3, 9]",0.5941968700990118,4.48430700669849,,,
<cfbd.configuration.Configuration object at 0x00000231BF4676D0>,322520333,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,101821,3657,Bryant Denny Stadium,333,Alabama,SEC,35,"[14, 7, 7, 7]",0.9217545535506768,98,Western Kentucky,Sun Belt,0,"[0, 0, 0, 0]",0.07824544644932319,1.15134019102539,,,
<cfbd.configuration.Configuration object at 0x00000231BF467CD0>,322522117,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,35127,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,7,"[0, 0, 0, 7]",0.22185325450570714,127,Michigan State,Big Ten,41,"[7, 17, 10, 7]",0.7781467454942929,2.50139243458228,,,
<cfbd.configuration.Configuration object at 0x00000231BF46B310>,322520130,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,112522,3558,Michigan Stadium,130,Michigan,Big Ten,31,"[7, 7, 14, 3]",0.7000902241297359,2005,Air Force,Mountain West,25,"[3, 7, 7, 8]",0.29990977587026413,3.74204900633508,,,
<cfbd.configuration.Configuration object at 0x00000231BF46B910>,322520164,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,50855,3754,High Point Solutions Stadium,164,Rutgers,Big East,26,"[7, 12, 7, 0]",0.5060500157565241,47,Howard,,0,"[0, 0, 0, 0]",0.4939499842434759,3.38134412372964,,,
<cfbd.configuration.Configuration object at 0x00000231BF46BF10>,322520087,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,20,"[0, 7, 10, 3]",0.7442088295411529,2509,Purdue,Big Ten,17,"[0, 7, 0, 10]",0.25579117045884714,6.30582627419632,,,
<cfbd.configuration.Configuration object at 0x00000231BF471550>,322520097,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,47553,3873,Papa John's Cardinal Stadium,97,Louisville,Big East,35,"[11, 7, 7, 10]",0.9528313243169669,2623,Missouri State,,7,"[0, 7, 0, 0]",0.04716867568303307,2.22470860960412,,,
<cfbd.configuration.Configuration object at 0x00000231BF471B50>,322520245,2012,2,regular,2012-09-08T19:30:00.000Z,,False,True,87114,3795,Kyle Field,245,Texas A&M,SEC,17,"[3, 14, 0, 0]",0.5354312021464124,57,Florida,SEC,20,"[7, 3, 3, 7]",0.4645687978535876,5.84361575444656,,,
<cfbd.configuration.Configuration object at 0x00000231BF477190>,322520113,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,16304,3738,Gillette Stadium,113,UMass,Mid-American,6,"[6, 0, 0, 0]",0.06693662818306402,84,Indiana,Big Ten,45,"[21, 17, 0, 7]",0.933063371816936,1.9653178588462,,,
<cfbd.configuration.Configuration object at 0x00000231BF477790>,322522294,2012,2,regular,2012-09-08T19:30:00.000Z,,False,False,70585,3793,Kinnick Stadium,2294,Iowa,Big Ten,6,"[3, 0, 0, 3]",0.4972254618007176,66,Iowa State,Big 12,9,"[6, 3, 0, 0]",0.5027745381992824,7.93964105227235,,,
<cfbd.configuration.Configuration object at 0x00000231BF477D90>,322522440,2012,2,regular,2012-09-08T19:35:00.000Z,,False,False,22804,3816,Mackay Stadium,2440,Nevada,Mountain West,31,"[21, 0, 7, 3]",0.6844296930536792,58,South Florida,Big East,32,"[6, 7, 7, 12]",0.3155703069463208,4.74375413429106,,,
<cfbd.configuration.Configuration object at 0x00000231BF47E3D0>,322520154,2012,2,regular,2012-09-08T20:00:00.000Z,,False,True,29526,3630,BB&T Field,154,Wake Forest,ACC,28,"[7, 14, 0, 7]",0.812725006556475,153,North Carolina,ACC,27,"[7, 7, 10, 3]",0.18727499344352505,8.02937943460054,,,
<cfbd.configuration.Configuration object at 0x00000231BF47E9D0>,322520204,2012,2,regular,2012-09-08T20:00:00.000Z,,False,False,42189,3893,Reser Stadium,204,Oregon State,Pac-12,10,"[0, 3, 7, 0]",0.7132139055779699,275,Wisconsin,Big Ten,7,"[0, 0, 0, 7]",0.28678609442203007,4.62933682782833,,,
<cfbd.configuration.Configuration object at 0x00000231BF47EFD0>,322522633,2012,2,regular,2012-09-08T20:00:00.000Z,,False,False,87821,3853,Neyland Stadium,2633,Tennessee,SEC,51,"[7, 21, 13, 10]",0.9933717808245818,2247,Georgia State,,13,"[3, 3, 0, 7]",0.006628219175418226,3.73155657745183,,,
<cfbd.configuration.Configuration object at 0x00000231BF482610>,322522751,2012,2,regular,2012-09-08T20:00:00.000Z,,False,False,21688,3984,War Memorial Stadium,2751,Wyoming,Mountain West,31,"[14, 6, 0, 11]",0.9101913164219468,2649,Toledo,Mid-American,34,"[3, 14, 10, 7]",0.08980868357805316,6.67869232889375,,,
<cfbd.configuration.Configuration object at 0x00000231BF482C10>,322520006,2012,2,regular,2012-09-08T21:00:00.000Z,,False,False,15237,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,9,"[0, 3, 3, 3]",0.9187120311781957,2447,Nicholls,,3,"[0, 3, 0, 0]",0.08128796882180434,6.33699332726659,,,
<cfbd.configuration.Configuration object at 0x00000231BF489250>,322520052,2012,2,regular,2012-09-08T22:00:00.000Z,,False,False,71126,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,55,"[35, 13, 7]",0.9999637315315661,2542,Savannah State,,0,"[0, 0, 0]",3.626846843385323e-05,2.92174304778958,,,
<cfbd.configuration.Configuration object at 0x00000231BF489850>,322522084,2012,2,regular,2012-09-08T22:00:00.000Z,,False,False,15570,3965,UB Stadium,2084,Buffalo,Mid-American,56,"[14, 21, 21, 0]",0.9763517616706576,2415,Morgan State,,34,"[3, 10, 14, 7]",0.023648238329342375,3.32678226171969,,,
<cfbd.configuration.Configuration object at 0x00000231BF489E50>,322522229,2012,2,regular,2012-09-08T22:00:00.000Z,,False,False,15685,218,FIU Stadium,2229,Florida International,Sun Belt,41,"[7, 7, 7, 17, 3]",0.8895014597709169,2006,Akron,Mid-American,38,"[7, 13, 0, 18, 0]",0.11049854022908312,11.9955195419291,,,
<cfbd.configuration.Configuration object at 0x00000231BF48F490>,322522483,2012,2,regular,2012-09-08T22:30:00.000Z,,False,False,55755,3626,Autzen Stadium,2483,Oregon,Pac-12,42,"[14, 21, 0, 7]",0.9247449804770844,278,Fresno State,Mountain West,25,"[3, 3, 10, 9]",0.07525501952291558,5.82789039536535,,,
<cfbd.configuration.Configuration object at 0x00000231BF48FA90>,322520008,2012,2,regular,2012-09-08T23:00:00.000Z,,True,False,53089,,,8,Arkansas,SEC,31,"[7, 14, 7, 0, 3]",0.6699615219529179,2433,Louisiana Monroe,Sun Belt,34,"[7, 0, 7, 14, 6]",0.3300384780470821,4.8801582812405,,,
<cfbd.configuration.Configuration object at 0x00000231BF4940D0>,322520099,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,92804,3958,Tiger Stadium,99,LSU,SEC,41,"[14, 6, 14, 7]",0.9975508056800372,264,Washington,Pac-12,3,"[3, 0, 0, 0]",0.002449194319962822,2.45720292020169,,,
<cfbd.configuration.Configuration object at 0x00000231BF4946D0>,322520201,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,84852,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,69,"[14, 21, 21, 13]",0.9998179265482016,50,Florida A&M,,13,"[0, 10, 3, 0]",0.00018207345179843681,2.61889155015533,,,
<cfbd.configuration.Configuration object at 0x00000231BF494CD0>,322522628,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,45112,3616,Amon G. Carter Stadium,2628,TCU,Big 12,56,"[28, 14, 14, 0]",0.9999982476488362,2755,Grambling,,0,"[0, 0, 0, 0]",1.7523511638417588e-06,0.833852887733128,,,
<cfbd.configuration.Configuration object at 0x00000231BF49A310>,322520036,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,23567,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,7,"[7, 0, 0, 0]",,2449,North Dakota State,,22,"[16, 3, 3, 0]",,,,,
<cfbd.configuration.Configuration object at 0x00000231BF49A910>,322522459,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,16010,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,35,"[7, 14, 7, 7]",0.5556903117000329,2630,UT Martin,,7,"[0, 0, 0, 7]",0.4443096882999671,1.90904250154036,,,
<cfbd.configuration.Configuration object at 0x00000231BF49AF10>,322522393,2012,2,regular,2012-09-08T23:00:00.000Z,,False,True,16227,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,31,"[0, 7, 17, 7]",0.9018349669485083,2226,Florida Atlantic,Sun Belt,17,"[0, 0, 3, 14]",0.09816503305149171,3.17392054267239,,,
<cfbd.configuration.Configuration object at 0x00000231BF49F550>,322522653,2012,2,regular,2012-09-08T23:00:00.000Z,,False,True,17981,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,24,"[7, 7, 3, 7]",0.8833005174356182,309,Louisiana,Sun Belt,37,"[14, 6, 10, 7]",0.11669948256438178,4.44885562982794,,,
<cfbd.configuration.Configuration object at 0x00000231BF49FB50>,322522711,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,22536,3980,Waldo Stadium,2711,Western Michigan,Mid-American,52,"[14, 28, 3, 7]",0.9959182728312752,2197,Eastern Illinois,,21,"[14, 0, 0, 7]",0.004081727168724791,3.24803925471178,,,
<cfbd.configuration.Configuration object at 0x00000231BF4A6190>,322522032,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,28041,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,33,"[3, 14, 10, 6]",0.9917729978192822,235,Memphis,Conference USA,28,"[7, 14, 7, 0]",0.008227002180717813,10.8207546225878,,,
<cfbd.configuration.Configuration object at 0x00000231BF4A6790>,322520249,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,22259,3825,Apogee Stadium,249,North Texas,Sun Belt,34,"[7, 10, 3, 14]",0.9999001769168161,2640,Texas Southern,,7,"[0, 0, 7, 0]",9.98230831839031e-05,2.75490309441503,,,
<cfbd.configuration.Configuration object at 0x00000231BF4A6D90>,322520276,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,25317,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,52,"[3, 21, 21, 7]",0.9914565771197239,2717,Western Carolina,,24,"[0, 3, 7, 14]",0.008543422880276097,3.26288556158891,,,
<cfbd.configuration.Configuration object at 0x00000231BF4AC3D0>,322520326,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,33006,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Western Athletic,10,"[0, 10, 0, 0]",0.3023224536404105,2641,Texas Tech,Big 12,58,"[21, 17, 17, 3]",0.6976775463595895,1.20584554141051,,,
<cfbd.configuration.Configuration object at 0x00000231BF4AC9D0>,322520059,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,41678,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,59,"[21, 3, 21, 14]",0.9999755578541144,2506,Presbyterian College,,3,"[0, 0, 0, 3]",2.444214588559479e-05,1.90292065916345,,,
<cfbd.configuration.Configuration object at 0x00000231BF4ACFD0>,322520145,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,53133,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,28,"[7, 14, 0, 7]",0.9753659833763584,2638,UTEP,Conference USA,10,"[0, 0, 10, 0]",0.02463401662364162,3.56552434085671,,,
<cfbd.configuration.Configuration object at 0x00000231BF4B1610>,322520189,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,16591,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,21,"[7, 0, 14, 0]",0.31949724637355253,70,Idaho,Western Athletic,13,"[0, 6, 0, 7]",0.6805027536264474,4.07584910948579,,,
<cfbd.configuration.Configuration object at 0x00000231BF4B1C10>,322520195,2012,2,regular,2012-09-08T23:00:00.000Z,,False,False,25893,3876,Peden Stadium,195,Ohio,Mid-American,51,"[7, 14, 24, 6]",0.9836079132088593,166,New Mexico State,Western Athletic,24,"[7, 7, 10, 0]",0.01639208679114068,3.34141211623537,,,
<cfbd.configuration.Configuration object at 0x00000231BF4B6250>,322520096,2012,2,regular,2012-09-08T23:30:00.000Z,,False,False,48346,3683,Commonwealth Stadium,96,Kentucky,SEC,47,"[0, 17, 16, 14]",0.9086393331547348,2309,Kent State,Mid-American,14,"[7, 0, 7, 0]",0.09136066684526523,3.56282515439967,,,
<cfbd.configuration.Configuration object at 0x00000231BF4B6850>,322520021,2012,2,regular,2012-09-08T23:30:00.000Z,,False,False,30799,3932,Qualcomm Stadium,21,San Diego State,Mountain West,42,"[14, 7, 21, 0]",0.9991821475415937,349,Army,FBS Independents,7,"[0, 0, 7, 0]",0.0008178524584062652,1.72903377005818,,,
<cfbd.configuration.Configuration object at 0x00000231BF4B6E50>,322520142,2012,2,regular,2012-09-08T23:45:00.000Z,,False,True,71004,3838,Faurot Field,142,Missouri,SEC,20,"[0, 10, 10, 0]",0.6546313205003433,61,Georgia,SEC,41,"[0, 9, 15, 17]",0.34536867949965666,6.73421917310849,,,
<cfbd.configuration.Configuration object at 0x00000231BF4BD490>,322520026,2012,2,regular,2012-09-08T23:50:00.000Z,,False,False,71530,1056,Rose Bowl,26,UCLA,Pac-12,36,"[7, 17, 3, 9]",0.976168862990317,158,Nebraska,Big Ten,30,"[14, 10, 3, 3]",0.02383113700968298,6.86268553271898,,,
<cfbd.configuration.Configuration object at 0x00000231BF4BDA90>,322520248,2012,2,regular,2012-09-09T00:00:00.000Z,,False,False,29142,453,Robertson Stadium,248,Houston,Conference USA,49,"[6, 14, 7, 22]",0.9390755358398901,2348,Louisiana Tech,Western Athletic,56,"[14, 7, 21, 14]",0.06092446416010988,4.50884387992968,,,
<cfbd.configuration.Configuration object at 0x00000231BF4C30D0>,322520251,2012,2,regular,2012-09-09T00:00:00.000Z,,False,False,100990,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,45,"[7, 10, 14, 14]",0.9698869660967743,167,New Mexico,Mountain West,0,"[0, 0, 0, 0]",0.030113033903225728,1.86658699074612,,,
<cfbd.configuration.Configuration object at 0x00000231BF4C36D0>,322520023,2012,2,regular,2012-09-09T00:00:00.000Z,,False,False,7462,3935,Spartan Stadium,23,San José State,Western Athletic,45,"[0, 14, 21, 10]",0.9897764386450337,302,UC Davis,,13,"[7, 0, 0, 6]",0.01022356135496627,3.61672643745557,,,
<cfbd.configuration.Configuration object at 0x00000231BF4C3CD0>,322520077,2012,2,regular,2012-09-09T00:00:00.000Z,,False,False,31644,3911,Ryan Field,77,Northwestern,Big Ten,23,"[3, 0, 3, 17]",0.5360156187290707,238,Vanderbilt,SEC,13,"[7, 3, 0, 3]",0.46398438127092934,6.62976086425198,,,
<cfbd.configuration.Configuration object at 0x00000231BF4C8310>,322522567,2012,2,regular,2012-09-09T00:00:00.000Z,,False,False,20122,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,52,"[0, 21, 14, 17]",0.9670198404241582,2617,Stephen F. Austin,,0,"[0, 0, 0, 0]",0.03298015957584177,3.07308509142487,,,
<cfbd.configuration.Configuration object at 0x00000231BF4C8910>,322522439,2012,2,regular,2012-09-09T02:00:00.000Z,,False,False,15257,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,14,"[7, 7, 0, 0]",0.9793092949821526,2464,Northern Arizona,,17,"[0, 0, 7, 10]",0.02069070501784742,4.74579280577533,,,
<cfbd.configuration.Configuration object at 0x00000231BF4C8F10>,322520009,2012,2,regular,2012-09-09T02:30:00.000Z,,False,False,54128,3947,Sun Devil Stadium,9,Arizona State,Pac-12,45,"[14, 14, 7, 10]",0.9970914329567742,356,Illinois,Big Ten,14,"[0, 7, 7, 0]",0.0029085670432258404,3.28430637677551,,,
<cfbd.configuration.Configuration object at 0x00000231BF4CE550>,322520012,2012,2,regular,2012-09-09T02:30:00.000Z,,False,False,45602,3619,Arizona Stadium,12,Arizona,Pac-12,59,"[10, 13, 14, 22]",0.8440762884016829,197,Oklahoma State,Big 12,38,"[14, 0, 17, 7]",0.15592371159831708,5.0259912476996,,,
<cfbd.configuration.Configuration object at 0x00000231BF4CEB50>,322520024,2012,2,regular,2012-09-09T02:30:00.000Z,,False,False,44016,3940,Stanford Stadium,24,Stanford,Pac-12,50,"[13, 10, 20, 7]",0.9982141097697472,150,Duke,ACC,13,"[0, 3, 10, 0]",0.0017858902302527735,1.59486022236081,,,
<cfbd.configuration.Configuration object at 0x00000231BF4D5190>,322570058,2012,3,regular,2012-09-13T23:30:00.000Z,,False,True,44219,3886,Raymond James Stadium,58,South Florida,Big East,13,"[6, 0, 0, 7]",0.3865096747797033,164,Rutgers,Big East,23,"[0, 3, 10, 10]",0.6134903252202967,6.27779431483921,,,
<cfbd.configuration.Configuration object at 0x00000231BF4D5790>,322582439,2012,3,regular,2012-09-15T01:00:00.000Z,,False,False,17015,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,27,"[7, 13, 0, 7]",0.558085180456073,265,Washington State,Pac-12,35,"[14, 14, 0, 7]",0.441914819543927,4.752601262287,,,
